chassi,pps,percentil_tiktok,percentil_nps,percentil_visits,percentil_snapon,percentil_mystery,percentil_chatbot,percentil_download
LC0CE4CB4T0012259,"R$ 235.990,00","0,00300000","0,00300000","0,00100000","0,00300000","0,00200000","0,00000000","0,00000000"
LC0CE4CB3T0012334,"R$ 235.990,00","0,00300000","0,00300000","0,00100000","0,00300000","0,00200000","0,00000000","0,00100000"
LC0CE4CB4T0012231,"R$ 235.990,00","0,00300000","0,00300000","0,00100000","0,00300000","0,00200000","0,00000000","0,00100000"
LC0CE4CB4T0012262,"R$ 235.990,00","0,00300000","0,00300000","0,00100000","0,00300000","0,00200000","0,00000000","0,00100000"
LC0CE4CB4T0012309,"R$ 235.990,00","0,00300000","0,00300000","0,00100000","0,00300000","0,00200000","0,00000000","0,00000000"
LC0CE4CB5T4001909,"R$ 182.990,00","0,00300000","0,00000000","0,00100000","0,00300000","0,00200000","0,00200000","0,00100000"
LC0CE4CB9T4002416,"R$ 182.990,00","0,00300000","0,00000000","0,00100000","0,00300000","0,00200000","0,00200000","0,00100000"
LC0CE4CB8T4002326,"R$ 182.990,00","0,00300000","0,00000000","0,00100000","0,00300000","0,00200000","0,00200000","0,00100000"
LC0CE4CB9T4002397,"R$ 182.990,00","0,00300000","0,00000000","0,00100000","0,00300000","0,00200000","0,00200000","0,00100000"
LC0CE4CB7T4002706,"R$ 182.990,00","0,00300000","0,00000000","0,00100000","0,00300000","0,00200000","0,00200000","0,00100000"
LC0CE4CB9T4002710,"R$ 182.990,00","0,00300000","0,00300000","0,00100000","0,00300000","0,00200000","0,00000000","0,00000000"
LC0CE4CB4T4002548,"R$ 182.990,00","0,00300000","0,00000000","0,00100000","0,00300000","0,00200000","0,00200000","0,00100000"
LC0CE4CB4T4002372,"R$ 182.990,00","0,00300000","0,00000000","0,00100000","0,00300000","0,00200000","0,00200000","0,00100000"
LC0CE4CB4T4002405,"R$ 182.990,00","0,00300000","0,00000000","0,00100000","0,00300000","0,00200000","0,00200000","0,00100000"
LC0CE4CB4T4002470,"R$ 182.990,00","0,00300000","0,00000000","0,00100000","0,00300000","0,00200000","0,00200000","0,00100000"
LC0CE4CB6T4002616,"R$ 182.990,00","0,00300000","0,00300000","0,00100000","0,00300000","0,00200000","0,00000000","0,00000000"
LC0CE4CB2T4002810,"R$ 182.990,00","0,00300000","0,00000000","0,00100000","0,00300000","0,00200000","0,00200000","0,00100000"
LC0CE4CB2T4002290,"R$ 182.990,00","0,00300000","0,00000000","0,00100000","0,00300000","0,00200000","0,00200000","0,00100000"
LC0CE4CB4S0019680,"R$ 184.800,00","0,00300000","0,00000000","0,00100000","0,00300000","0,00000000","0,00000000","0,00100000"
LC0CE4CB4S0019646,"R$ 184.800,00","0,00300000","0,00000000","0,00100000","0,00300000","0,00000000","0,00000000","0,00100000"
LC0C74C44T5023700,"R$ 199.990,00","0,00300000","0,00000000","0,00100000","0,00300000","0,00000000","0,00000000","0,00100000"
LC0CE4CC9T0004036,"R$ 149.990,00","0,00300000","0,00000000","0,00100000","0,00000000","0,00000000","0,00000000","0,00000000"
LC0CE4CC9T0004053,"R$ 149.990,00","0,00300000","0,00000000","0,00100000","0,00000000","0,00000000","0,00000000","0,00000000"
LC0CE4CC6T0003622,"R$ 149.990,00","0,00300000","0,00000000","0,00100000","0,00000000","0,00000000","0,00000000","0,00000000"
LC0CE4CC8T0001533,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00000000","0,00000000","0,00100000"
LC0CE4CC6T0003832,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00000000","0,00000000","0,00100000"
LC0CE4CC6T0001501,"R$ 149.990,00","0,00300000","0,00000000","0,00100000","0,00000000","0,00000000","0,00000000","0,00000000"
LC0CE4CCXT0003624,"R$ 149.990,00","0,00300000","0,00000000","0,00100000","0,00000000","0,00000000","0,00000000","0,00000000"
LC0CE4CC8T0004156,"R$ 149.990,00","0,00300000","0,00000000","0,00100000","0,00000000","0,00000000","0,00000000","0,00000000"
LC0CE4CC5T0003692,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00000000","0,00000000","0,00100000"
LC0CE4CC6T0003667,"R$ 149.990,00","0,00300000","0,00000000","0,00100000","0,00000000","0,00000000","0,00000000","0,00000000"
LC0CE4CC9T0001623,"R$ 149.990,00","0,00300000","0,00000000","0,00100000","0,00000000","0,00000000","0,00000000","0,00000000"
LC0CE4CCXT0001162,"R$ 149.990,00","0,00300000","0,00000000","0,00100000","0,00000000","0,00000000","0,00000000","0,00000000"
LC0CE4CC8T0003332,"R$ 149.990,00","0,00300000","0,00000000","0,00100000","0,00000000","0,00000000","0,00000000","0,00000000"
LC0CE4CC9T0001878,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0CE4CC6T0001708,"R$ 149.990,00","0,00300000","0,00000000","0,00100000","0,00000000","0,00000000","0,00000000","0,00000000"
LC0CE4CC6T0003202,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00000000","0,00000000","0,00100000"
LC0CE4CC5T0003756,"R$ 149.990,00","0,00300000","0,00000000","0,00100000","0,00000000","0,00000000","0,00000000","0,00000000"
LC0CE4CC8T0003251,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00000000","0,00000000","0,00100000"
LC0CE4CC8T0003556,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00000000","0,00000000","0,00100000"
LC0CE4CC7T0004312,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0CE4CCXT0002053,"R$ 149.990,00","0,00300000","0,00000000","0,00100000","0,00000000","0,00000000","0,00000000","0,00000000"
LC0CE4CC6T0003149,"R$ 149.990,00","0,00300000","0,00000000","0,00100000","0,00000000","0,00000000","0,00000000","0,00000000"
LC0CE4CC6T0003393,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00000000","0,00000000","0,00100000"
LC0CE4CC9T0003176,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00000000","0,00000000","0,00100000"
LC0CE4CCXT0002196,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00000000","0,00000000","0,00100000"
LC0CE4CC7T0002074,"R$ 149.990,00","0,00300000","0,00000000","0,00100000","0,00000000","0,00000000","0,00000000","0,00000000"
LC0CE4CC8T0002732,"R$ 149.990,00","0,00300000","0,00000000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0C76C4XT0010801,"R$ 175.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0C76C4XT0010653,"R$ 175.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0C76C45T0015209,"R$ 175.990,00","0,00300000","0,00000000","0,00100000","0,00000000","0,00000000","0,00000000","0,00000000"
LC0C76C44T0015198,"R$ 175.990,00","0,00300000","0,00000000","0,00100000","0,00000000","0,00000000","0,00000000","0,00000000"
LC0CE4CC8T0003248,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0CE4CC9T0001847,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0CE4CC8T0003427,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0CE4CC8T0003234,"R$ 149.990,00","0,00300000","0,00000000","0,00100000","0,00000000","0,00000000","0,00000000","0,00000000"
LC0CE4CC8T0003380,"R$ 149.990,00","0,00300000","0,00000000","0,00100000","0,00000000","0,00000000","0,00000000","0,00000000"
LC0CE4CC9T0001900,"R$ 149.990,00","0,00300000","0,00000000","0,00100000","0,00000000","0,00000000","0,00000000","0,00000000"
LC0CE4CC9T0001685,"R$ 149.990,00","0,00300000","0,00000000","0,00100000","0,00000000","0,00000000","0,00000000","0,00000000"
LC0CE4CC6T0002275,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0CE4CC9T0002058,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0CE4CC6T0003295,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0CE4CC6T0002311,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0CE4CC6T0002289,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0CE4CC6T0002437,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0CE4CC6T0002373,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0CE4CC6T0002387,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0CE4CC6T0003569,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0CE4CC6T0003104,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0CE4CC6T0002258,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0CE4CC6T0003278,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0CE4CC6T0001417,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00100000"
LC0CE4CC6T0003314,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0CE4CC6T0002308,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0CE4CC6T0003216,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0CE4CC6T0002356,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0CE4CC5T0004230,"R$ 149.990,00","0,00300000","0,00000000","0,00100000","0,00000000","0,00000000","0,00000000","0,00000000"
LC0CE4CC6T0002406,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0CE4CC6T0003118,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0CE4CC6T0003345,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0CE4CC6T0002390,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0CE4CC6T0003135,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0CE4CC6T0002339,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0CE4CC6T0003197,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0CE4CC6T0003250,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0CE4CC6T0002423,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0CE4CC6T0002292,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0CE4CC6T0003426,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0CE4CC6T0003183,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0CE4CC5T0004115,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0CE4CC6T0003359,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0CE4CC6T0002325,"R$ 149.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0CE4CC5T0004017,"R$ 149.990,00","0,00300000","0,00000000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0CE4CB0S0009289,"R$ 184.800,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0CE4CB9S0002860,"R$ 184.800,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0CE4CB9S0009436,"R$ 184.800,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0CE4CB8S0009668,"R$ 184.800,00","0,00300000","0,00000000","0,00100000","0,00000000","0,00000000","0,00000000","0,00000000"
LC0CE4CB0S0009292,"R$ 184.800,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00000000","0,00000000","0,00100000"
LC0C76C46T0020418,"R$ 175.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0C76C42T0015488,"R$ 175.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0C76C47T0020332,"R$ 175.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0C76C47T0020461,"R$ 175.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0C76C44T0015461,"R$ 175.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0C76C46T0015574,"R$ 175.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0C76C47T0020458,"R$ 175.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0C76C43T0014740,"R$ 175.990,00","0,00300000","0,00000000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0C76C43T0014737,"R$ 175.990,00","0,00300000","0,00000000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0C76C47T0020329,"R$ 175.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0C76C48T0020338,"R$ 175.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00100000"
LC0C76C42T0015491,"R$ 175.990,00","0,00300000","0,00000000","0,00100000","0,00000000","0,00000000","0,00000000","0,00000000"
LC0C76C47T0020282,"R$ 175.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0C76C47T0012814,"R$ 175.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00100000"
LC0C76C46T0020354,"R$ 175.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0C76C42T0015507,"R$ 175.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0C76C42T0020464,"R$ 175.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00100000"
LC0C76C4XT0020342,"R$ 175.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00100000"
LC0C76C45T0017848,"R$ 175.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0C76C49T0020283,"R$ 175.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0C76C43T0014771,"R$ 175.990,00","0,00300000","0,00000000","0,00100000","0,00000000","0,00000000","0,00000000","0,00000000"
LC0C76C45T0012889,"R$ 175.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0C76C45T0013508,"R$ 175.990,00","0,00300000","0,00000000","0,00100000","0,00000000","0,00000000","0,00000000","0,00000000"
LC0C76C40T0015229,"R$ 175.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0C76C43T0020327,"R$ 175.990,00","0,00300000","0,00000000","0,00100000","0,00000000","0,00000000","0,00000000","0,00000000"
LC0C76C42T0015202,"R$ 175.990,00","0,00300000","0,00000000","0,00100000","0,00000000","0,00000000","0,00000000","0,00000000"
LC0C76C48T0017911,"R$ 175.990,00","0,00300000","0,00000000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0C76C4XT0015612,"R$ 175.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00100000"
LC0C76C48T0017956,"R$ 175.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00100000"
LC0C76C49T0014774,"R$ 175.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00000000","0,00000000","0,00100000"
LC0C76C4XT0015481,"R$ 175.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0C76C48T0017939,"R$ 175.990,00","0,00300000","0,00000000","0,00100000","0,00000000","0,00000000","0,00000000","0,00000000"
LC0C76C4XT0017814,"R$ 175.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00000000","0,00000000","0,00100000"
LC0C76C4XT0017909,"R$ 175.990,00","0,00300000","0,00000000","0,00100000","0,00000000","0,00000000","0,00000000","0,00000000"
LC0C76C4XT0015450,"R$ 175.990,00","0,00300000","0,00000000","0,00100000","0,00000000","0,00000000","0,00000000","0,00000000"
LC0C76C49T0014273,"R$ 175.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0C76C4XT0017943,"R$ 175.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00000000","0,00000000","0,00100000"
LC0C76C45T0012830,"R$ 175.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00000000","0,00000000","0,00100000"
LC0C76C48T0017942,"R$ 175.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LC0C76C49T0015472,"R$ 175.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00000000","0,00000000","0,00100000"
LC0C76C4XT0017828,"R$ 175.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00000000","0,00000000","0,00100000"
LC0C76C4XT0014783,"R$ 175.990,00","0,00300000","0,00000000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LGXCF6CDXS2003687,"R$ 249.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LGXCF6CD3S2003837,"R$ 249.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00000000","0,00000000","0,00100000"
LGXCF6CD9S2001560,"R$ 249.990,00","0,00300000","0,00000000","0,00100000","0,00000000","0,00000000","0,00000000","0,00000000"
LGXCF6CD9S2001624,"R$ 249.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00000000","0,00000000","0,00100000"
LGXCF6CDXS2003799,"R$ 249.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LGXCF6CD0S2002578,"R$ 249.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LGXCF6CD8S2002117,"R$ 249.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LGXCF6CD8S2002053,"R$ 249.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LGXCF6CD0S2001690,"R$ 249.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LGXCF6CD1S2002556,"R$ 249.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LGXCF6CD1S2002606,"R$ 249.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LGXC74C47T0023927,"R$ 249.990,00","0,00300000","0,00000000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LGXC74C46T0016502,"R$ 249.990,00","0,00300000","0,00000000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LGXC74C49T0024660,"R$ 249.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
LGXC74C41T0035507,"R$ 249.990,00","0,00300000","0,00300000","0,00100000","0,00000000","0,00200000","0,00000000","0,00000000"
